Datetime (he),PV Gen (kW/rated kW)/1,PV Gen (kW/rated kW)/2,System Load (kW),Site Load (kW),Site Load (kW)/1,FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,LF Price ($/kW)
1/23/2017 4:00,0,0,4946.639059,494.6639059,494.6639059,0.01,25.81082,25.81082,25.81082,5308,0,0,0,0,1900,-1900,9000,0,98.93278118,,,,,,,0
1/23/2017 5:00,0,0,5349.646693,534.9646693,534.9646693,0.01,27.72041,27.72041,27.72041,5308,0,0,0,0,1900,-1900,9000,0,106.9929339,,,,,,,0
1/23/2017 6:00,0,0,5510.829282,551.0829282,551.0829282,0.01,32.55161,32.55161,32.55161,5878,0,0,0,0,1900,-1900,9000,0,110.2165856,,,,,,,0
1/23/2017 7:00,0,0,6935.950262,693.5950262,693.5950262,0.01,42.16373,42.16373,42.16373,6104,0,0,0,0,1900,-1900,9000,0,138.7190052,,,,,,,0
1/23/2017 8:00,0.08426,0.083200105,5156.294008,515.6294008,515.6294008,0.01,46.07668,46.07668,46.07668,7566,0,0,0,10,1900,-1900,9000,0,103.1258802,,,,,,,0
1/23/2017 9:00,0.413036,0.088630839,10543.08305,1054.308305,1054.308305,0.01,39.1,39.1,39.1,7347,0,0,0,10,1900,-1900,9000,0,210.861661,,,,,,,0
1/23/2017 10:00,0.686365,0.408627008,10173.83226,1017.383226,1017.383226,0.01,33.84496,33.84496,33.84496,7434,0,0,0,10,1900,-1900,9000,0,203.4766452,,,,,,,0
1/23/2017 11:00,0.86353,0.132334036,9683.291465,968.3291465,968.3291465,0.01,32.37308,32.37308,32.37308,7521,0,0,0,10,1900,-1900,9000,0,193.6658293,,,,,,,0
1/23/2017 12:00,0.960755,0.205851635,9682.134456,968.2134456,968.2134456,0.01,31.22398,31.22398,31.22398,7170,0,0,0,10,1900,-1900,9000,0,193.6426891,,,,,,,0
1/23/2017 13:00,0.982075,0.315416644,9183.785273,918.3785273,918.3785273,0.01,28.45303,28.45303,28.45303,7017,0,0,0,10,1900,-1900,9000,0,183.6757055,,,,,,,0
1/23/2017 14:00,0.92795,0.270016547,9680.65849,968.065849,968.065849,0.01,28.01074,28.01074,28.01074,7538,0,0,0,10,1900,-1900,9000,0,193.6131698,,,,,,,0
1/23/2017 15:00,0.79598,0.751541991,9679.348145,967.9348145,967.9348145,0.01,28.5344,28.5344,28.5344,7720,0,0,0,10,1900,-1900,9000,0,193.5869629,,,,,,,0
1/23/2017 16:00,0.587195,0.382710704,9678.826999,967.8826999,967.8826999,0.01,30.67653,30.67653,30.67653,7552,0,0,0,10,1900,-1900,9000,0,193.57654,,,,,,,0
1/23/2017 17:00,0.189698,0.014448811,10253.57292,1025.357292,1025.357292,0.01,39.54764,39.54764,39.54764,7093,0,0,0,10,1900,-1900,9000,0,205.0714584,,,,,,,0
1/23/2017 18:00,0,0,9553.255744,955.3255744,955.3255744,0.01,53.44059,53.44059,53.44059,7017,0,0,0,0,1900,-1900,9000,0,191.0651149,,,,,,,0
1/23/2017 19:00,0,0,7560.976035,756.0976035,756.0976035,0.01,53.60612,53.60612,53.60612,7953,0,0,0,0,1900,-1900,9000,0,151.2195207,,,,,,,0
1/23/2017 20:00,0,0,7316.413876,731.6413876,731.6413876,0.01,48.89954,48.89954,48.89954,7423,0,0,0,0,1900,-1900,9000,0,146.3282775,,,,,,,0
1/23/2017 21:00,0,0,5822.26188,582.226188,582.226188,0.01,45.22993,45.22993,45.22993,7268,0,0,0,0,1900,-1900,9000,0,116.4452376,,,,,,,0
1/23/2017 22:00,0,0,5577.817573,557.7817573,557.7817573,0.01,39.30104,39.30104,39.30104,7182,0,0,0,0,1900,-1900,9000,0,111.5563515,,,,,,,0
1/23/2017 23:00,0,0,3542.87437,354.287437,354.287437,0.01,35.69448,35.69448,35.69448,7149,0,0,0,0,1900,-1900,9000,0,70.8574874,,,,,,,0
1/24/2017 0:00,0,0,3305.946643,330.5946643,330.5946643,0.01,30.1475,30.1475,30.1475,6247,0,0,0,0,1900,-1900,9000,0,66.11893286,,,,,,,0
1/24/2017 1:00,0,0,4509.080992,450.9080992,450.9080992,0.01,26.81948,26.81948,26.81948,5921,0,0,0,0,1900,-1900,9000,0,90.18161984,,,,,,,0
1/24/2017 2:00,0,0,5299.304867,529.9304867,529.9304867,0.01,25.80164,25.80164,25.80164,5457,0,0,0,0,1900,-1900,9000,0,105.9860973,,,,,,,0
1/24/2017 3:00,0,0,4816.063196,481.6063196,481.6063196,0.01,25.3874,25.3874,25.3874,5457,0,0,0,0,1900,-1900,9000,0,96.32126392,,,,,,,0
1/24/2017 4:00,0,0,5298.36658,529.836658,529.836658,0.01,25.8012,25.8012,25.8012,5457,0,0,0,0,1900,-1900,9000,0,105.9673316,,,,,,,0
1/24/2017 5:00,0,0,4935.484959,493.5484959,493.5484959,0.01,27.4612,27.4612,27.4612,5457,0,0,0,0,1900,-1900,9000,0,98.70969918,,,,,,,0
1/24/2017 6:00,0,0,5911.482054,591.1482054,591.1482054,0.01,33.47238,33.47238,33.47238,5648,0,0,0,0,1900,-1900,9000,0,118.2296411,,,,,,,0
1/24/2017 7:00,0,0,6974.436846,697.4436846,697.4436846,0.01,41.06121,41.06121,41.06121,6588,0,0,0,0,1900,-1900,9000,0,139.4887369,,,,,,,0
1/24/2017 8:00,0.01172625,0.0009405,5145.682008,514.5682008,514.5682008,0.01,48.66333,48.66333,48.66333,6246,0,0,0,10,1900,-1900,9000,0,102.9136402,,,,,,,0
1/24/2017 9:00,0.0926685,0.042319988,10537.40336,1053.740336,1053.740336,0.01,36.64873,36.64873,36.64873,6551,0,0,0,10,1900,-1900,9000,0,210.7480672,,,,,,,0
1/24/2017 10:00,0.3325115,0.262182097,10169.31822,1016.931822,1016.931822,0.01,31.29619,31.29619,31.29619,6741,0,0,0,10,1900,-1900,9000,0,203.3863644,,,,,,,0
1/24/2017 11:00,0.63807,0.496285742,9679.393415,967.9393415,967.9393415,0.01,28.56688,28.56688,28.56688,6683,0,0,0,10,1900,-1900,9000,0,193.5878683,,,,,,,0
1/24/2017 12:00,0.85644,0.216213879,9678.757844,967.8757844,967.8757844,0.01,25.67333,25.67333,25.67333,6643,0,0,0,10,1900,-1900,9000,0,193.5751569,,,,,,,0
1/24/2017 13:00,0.828,0.456117126,9177.828019,917.7828019,917.7828019,0.01,22.97847,22.97847,22.97847,6394,0,0,0,10,1900,-1900,9000,0,183.5565604,,,,,,,0
1/24/2017 14:00,0.694965,0.627821265,9669.973514,966.9973514,966.9973514,0.01,23.56994,23.56994,23.56994,6670,0,0,0,10,1900,-1900,9000,0,193.3994703,,,,,,,0
1/24/2017 15:00,0.63696,0.131592919,9656.331568,965.6331568,965.6331568,0.01,26.80827,26.80827,26.80827,6240,0,0,0,10,1900,-1900,9000,0,193.1266314,,,,,,,0
1/24/2017 16:00,0.3947005,0.160029472,9649.877045,964.9877045,964.9877045,0.01,31.04787,31.04787,31.04787,6191,0,0,0,10,1900,-1900,9000,0,192.9975409,,,,,,,0
1/24/2017 17:00,0.0766575,0.032690587,10223.88859,1022.388859,1022.388859,0.01,37.35254,37.35254,37.35254,6187,0,0,0,10,1900,-1900,9000,0,204.4777718,,,,,,,0
1/24/2017 18:00,0,0,9522.840903,952.2840903,952.2840903,0.01,54.33715,54.33715,54.33715,6193,0,0,0,0,1900,-1900,9000,0,190.4568181,,,,,,,0
1/24/2017 19:00,0,0,7530.527716,753.0527716,753.0527716,0.01,58.51322,58.51322,58.51322,7125,0,0,0,0,1900,-1900,9000,0,150.6105543,,,,,,,0
1/24/2017 20:00,0,0,7286.413035,728.6413035,728.6413035,0.01,50.48891,50.48891,50.48891,7233,0,0,0,0,1900,-1900,9000,0,145.7282607,,,,,,,0
1/24/2017 21:00,0,0,5792.334284,579.2334284,579.2334284,0.01,47.64886,47.64886,47.64886,6658,0,0,0,0,1900,-1900,9000,0,115.8466857,,,,,,,0
1/24/2017 22:00,0,0,5548.082244,554.8082244,554.8082244,0.01,40.26385,40.26385,40.26385,6461,0,0,0,0,1900,-1900,9000,0,110.9616449,,,,,,,0
1/24/2017 23:00,0,0,3493.569046,349.3569046,349.3569046,0.01,36.41625,36.41625,36.41625,6297,0,0,0,0,1900,-1900,9000,0,69.87138092,,,,,,,0
1/25/2017 0:00,0,0,3144.648209,314.4648209,314.4648209,0.01,33.01046,33.01046,33.01046,5772,0,0,0,0,1900,-1900,9000,0,62.89296418,,,,,,,0
1/25/2017 1:00,0,0,3177.381586,317.7381586,317.7381586,0.01,30.81816,30.81816,30.81816,5418,0,0,0,0,1900,-1900,9000,0,63.54763172,,,,,,,0
1/25/2017 2:00,0,0,3172.906872,317.2906872,317.2906872,0.01,29.9782,29.9782,29.9782,5110,0,0,0,0,1900,-1900,9000,0,63.45813744,,,,,,,0
1/25/2017 3:00,0,0,3124.499987,312.4499987,312.4499987,0.01,29.39982,29.39982,29.39982,5110,0,0,0,0,1900,-1900,9000,0,62.48999974,,,,,,,0
1/25/2017 4:00,0,0,4455.364476,445.5364476,445.5364476,0.01,29.94824,29.94824,29.94824,5110,0,0,0,0,1900,-1900,9000,0,89.10728952,,,,,,,0
1/25/2017 5:00,0,0,4967.302402,496.7302402,496.7302402,0.01,31.84477,31.84477,31.84477,5110,0,0,0,0,1900,-1900,9000,0,99.34604804,,,,,,,0
1/25/2017 6:00,0,0,5951.690741,595.1690741,595.1690741,0.01,40.48047,40.48047,40.48047,5110,0,0,0,0,1900,-1900,9000,0,119.0338148,,,,,,,0
1/25/2017 7:00,0,0,7013.08,701.308,701.308,0.01,49.69,49.69,49.69,5747,0,0,0,0,1900,-1900,9000,0,140.2616,,,,,,,0
1/25/2017 8:00,0,0,5120.708474,512.0708474,512.0708474,0.01,63.90267,63.90267,63.90267,5695,0,0,0,0,1900,-1900,9000,0,102.4141695,,,,,,,0
1/25/2017 9:00,0.0291112,0.001046461,10511.3485,1051.13485,1051.13485,0.01,38.29406,38.29406,38.29406,6611,0,0,0,10,1900,-1900,9000,0,210.22697,,,,,,,0
1/25/2017 10:00,0.1500075,0.124608417,10140.20203,1014.020203,1014.020203,0.01,31.07727,31.07727,31.07727,6444,0,0,0,10,1900,-1900,9000,0,202.8040406,,,,,,,0
1/25/2017 11:00,0.2105545,0.152577056,9645.410051,964.5410051,964.5410051,0.01,27.07965,27.07965,27.07965,6820,0,0,0,10,1900,-1900,9000,0,192.908201,,,,,,,0
1/25/2017 12:00,0.87469,0.324850263,9638.435565,963.8435565,963.8435565,0.01,25.47583,25.47583,25.47583,6544,0,0,0,10,1900,-1900,9000,0,192.7687113,,,,,,,0
1/25/2017 13:00,0.51805,0.48706589,9135.441701,913.5441701,913.5441701,0.01,21.4506,21.4506,21.4506,6906,0,0,0,10,1900,-1900,9000,0,182.708834,,,,,,,0
1/25/2017 14:00,0.1052325,0.053257552,9631.827612,963.1827612,963.1827612,0.01,21.12523,21.12523,21.12523,6706,0,0,0,10,1900,-1900,9000,0,192.6365522,,,,,,,0
1/25/2017 15:00,0.03272485,0.031391126,9631.831062,963.1831062,963.1831062,0.01,24.72375,24.72375,24.72375,6614,0,0,0,10,1900,-1900,9000,0,192.6366212,,,,,,,0
1/25/2017 16:00,0.0203574,0.003488256,9632.126131,963.2126131,963.2126131,0.01,31.67626,31.67626,31.67626,6262,0,0,0,10,1900,-1900,9000,0,192.6425226,,,,,,,0
1/25/2017 17:00,0.20702,0.003641272,10206.71744,1020.671744,1020.671744,0.01,39.30877,39.30877,39.30877,6401,0,0,0,10,1900,-1900,9000,0,204.1343488,,,,,,,0
1/25/2017 18:00,0,0,9505.80706,950.580706,950.580706,0.01,56.30151,56.30151,56.30151,6928,0,0,0,0,1900,-1900,9000,0,190.1161412,,,,,,,0
1/25/2017 19:00,0,0,7512.42901,751.242901,751.242901,0.01,59.08562,59.08562,59.08562,7256,0,0,0,0,1900,-1900,9000,0,150.2485802,,,,,,,0
1/25/2017 20:00,0,0,7267.856627,726.7856627,726.7856627,0.01,51.91203,51.91203,51.91203,7072,0,0,0,0,1900,-1900,9000,0,145.3571325,,,,,,,0
1/25/2017 21:00,0,0,5773.099012,577.3099012,577.3099012,0.01,49.74482,49.74482,49.74482,6863,0,0,0,0,1900,-1900,9000,0,115.4619802,,,,,,,0
1/25/2017 22:00,0,0,5528.566439,552.8566439,552.8566439,0.01,42.55966,42.55966,42.55966,6602,0,0,0,0,1900,-1900,9000,0,110.5713288,,,,,,,0
1/25/2017 23:00,0,0,3493.569053,349.3569053,349.3569053,0.01,37.81596,37.81596,37.81596,6361,0,0,0,0,1900,-1900,9000,0,69.87138106,,,,,,,0
1/26/2017 0:00,0,0,2999.921461,299.9921461,299.9921461,0.01,34.65144,34.65144,34.65144,5940,0,0,0,0,1900,-1900,9000,0,59.99842922,,,,,,,0
1/26/2017 1:00,0,0,2877.699489,287.7699489,287.7699489,0.01,31.03146,31.03146,31.03146,5590,0,0,0,0,1900,-1900,9000,0,57.55398978,,,,,,,0
1/26/2017 2:00,0,0,2877.699492,287.7699492,287.7699492,0.01,29.60473,29.60473,29.60473,5235,0,0,0,0,1900,-1900,9000,0,57.55398984,,,,,,,0
1/26/2017 3:00,0,0,3142.530085,314.2530085,314.2530085,0.01,28.90154,28.90154,28.90154,5235,0,0,0,0,1900,-1900,9000,0,62.8506017,,,,,,,0
1/26/2017 4:00,0,0,3192.642721,319.2642721,319.2642721,0.01,29.60716,29.60716,29.60716,5235,0,0,0,0,1900,-1900,9000,0,63.85285442,,,,,,,0
1/26/2017 5:00,0,0,3395.271638,339.5271638,339.5271638,0.01,30.76884,30.76884,30.76884,5235,0,0,0,0,1900,-1900,9000,0,67.90543276,,,,,,,0
1/26/2017 6:00,0,0,3801.585989,380.1585989,380.1585989,0.01,37.04424,37.04424,37.04424,5739,0,0,0,0,1900,-1900,9000,0,76.03171978,,,,,,,0
1/26/2017 7:00,0,0,7137.84269,713.784269,713.784269,0.01,48.22384,48.22384,48.22384,5728,0,0,0,0,1900,-1900,9000,0,142.7568538,,,,,,,0
1/26/2017 8:00,0.0926725,0.0246732,5093.642811,509.3642811,509.3642811,0.01,55.58132,55.58132,55.58132,5994,0,0,0,10,1900,-1900,9000,0,101.8728562,,,,,,,0
1/26/2017 9:00,0.4299705,0.05913929,10486.6951,1048.66951,1048.66951,0.01,37.15737,37.15737,37.15737,6787,0,0,0,10,1900,-1900,9000,0,209.733902,,,,,,,0
1/26/2017 10:00,0.71602,0.313341821,10119.04251,1011.904251,1011.904251,0.01,29.98668,29.98668,29.98668,6634,0,0,0,10,1900,-1900,9000,0,202.3808502,,,,,,,0
1/26/2017 11:00,0.907035,0.475193232,9629.251396,962.9251396,962.9251396,0.01,26.47039,26.47039,26.47039,6903,0,0,0,10,1900,-1900,9000,0,192.5850279,,,,,,,0
1/26/2017 12:00,1,0.800302208,10458.96702,1045.896702,1045.896702,0.01,23.72739,23.72739,23.72739,6868,0,0,0,10,1900,-1900,9000,0,209.1793404,,,,,,,0
1/26/2017 13:00,1,0.783566042,10746.97013,1074.697013,1074.697013,0.01,20.66833,20.66833,20.66833,6450,0,0,0,10,1900,-1900,9000,0,214.9394026,,,,,,,0
1/26/2017 14:00,0.98428,0.462130346,12972.47837,1297.247837,1297.247837,0.01,20.21797,20.21797,20.21797,6651,0,0,0,10,1900,-1900,9000,0,259.4495674,,,,,,,0
1/26/2017 15:00,0.85627,0.822983924,13518.11799,1351.811799,1351.811799,0.01,23.75294,23.75294,23.75294,6655,0,0,0,10,1900,-1900,9000,0,270.3623598,,,,,,,0
1/26/2017 16:00,0.63184,0.628222535,13629.29944,1362.929944,1362.929944,0.01,32.92485,32.92485,32.92485,6498,0,0,0,10,1900,-1900,9000,0,272.5859888,,,,,,,0
1/26/2017 17:00,0.1468005,0.142463889,14082.69125,1408.269125,1408.269125,0.01,39.13409,39.13409,39.13409,6293,0,0,0,10,1900,-1900,9000,0,281.653825,,,,,,,0
1/26/2017 18:00,0,0,13140.36901,1314.036901,1314.036901,0.01,55.45012,55.45012,55.45012,6230,0,0,0,0,1900,-1900,9000,0,262.8073802,,,,,,,0
1/26/2017 19:00,0,0,10831.8718,1083.18718,1083.18718,0.01,59.82617,59.82617,59.82617,7409,0,0,0,0,1900,-1900,9000,0,216.637436,,,,,,,0
1/26/2017 20:00,0,0,10548.3232,1054.83232,1054.83232,0.01,51.37459,51.37459,51.37459,7537,0,0,0,0,1900,-1900,9000,0,210.966464,,,,,,,0
1/26/2017 21:00,0,0,9029.474794,902.9474794,902.9474794,0.01,47.93828,47.93828,47.93828,7364,0,0,0,0,1900,-1900,9000,0,180.5894959,,,,,,,0
1/26/2017 22:00,0,0,8752.965807,875.2965807,875.2965807,0.01,41.32598,41.32598,41.32598,7218,0,0,0,0,1900,-1900,9000,0,175.0593161,,,,,,,0
1/26/2017 23:00,0,0,3493.569057,349.3569057,349.3569057,0.01,37.88528,37.88528,37.88528,6468,0,0,0,0,1900,-1900,9000,0,69.87138114,,,,,,,0
1/27/2017 0:00,0,0,2999.921466,299.9921466,299.9921466,0.01,33.97286,33.97286,33.97286,5944,0,0,0,0,1900,-1900,9000,0,59.99842932,,,,,,,0
1/27/2017 1:00,0,0,2877.699495,287.7699495,287.7699495,0.01,31.71447,31.71447,31.71447,5281,0,0,0,0,1900,-1900,9000,0,57.5539899,,,,,,,0
1/27/2017 2:00,0,0,2877.699497,287.7699497,287.7699497,0.01,30.2402,30.2402,30.2402,5338,0,0,0,0,1900,-1900,9000,0,57.55398994,,,,,,,0
1/27/2017 3:00,0,0,2877.699496,287.7699496,287.7699496,0.01,29.47037,29.47037,29.47037,5338,0,0,0,0,1900,-1900,9000,0,57.55398992,,,,,,,0
1/27/2017 4:00,0,0,2877.699493,287.7699493,287.7699493,0.01,29.39607,29.39607,29.39607,5338,0,0,0,0,1900,-1900,9000,0,57.55398986,,,,,,,0
1/27/2017 5:00,0,0,2999.921472,299.9921472,299.9921472,0.01,30.95389,30.95389,30.95389,5338,0,0,0,0,1900,-1900,9000,0,59.99842944,,,,,,,0
1/27/2017 6:00,0,0,3493.583946,349.3583946,349.3583946,0.01,36.2294,36.2294,36.2294,5671,0,0,0,0,1900,-1900,9000,0,69.87167892,,,,,,,0
1/27/2017 7:00,0,0,8385.247334,838.5247334,838.5247334,0.01,45.70296,45.70296,45.70296,6609,0,0,0,0,1900,-1900,9000,0,167.7049467,,,,,,,0
1/27/2017 8:00,0.096491,0.055768467,8480.708382,848.0708382,848.0708382,0.01,50.4155,50.4155,50.4155,7306,0,0,0,10,1900,-1900,9000,0,169.6141676,,,,,,,0
1/27/2017 9:00,0.433864,0.352076487,13698.52122,1369.852122,1369.852122,0.01,35.10985,35.10985,35.10985,8600,0,0,0,10,1900,-1900,9000,0,273.9704244,,,,,,,0
1/27/2017 10:00,0.54934,0.267958994,13721.38565,1372.138565,1372.138565,0.01,28.75178,28.75178,28.75178,7665,0,0,0,10,1900,-1900,9000,0,274.427713,,,,,,,0
1/27/2017 11:00,0.91088,0.689535032,13293.54702,1329.354702,1329.354702,0.01,23.25954,23.25954,23.25954,7475,0,0,0,10,1900,-1900,9000,0,265.8709404,,,,,,,0
1/27/2017 12:00,1,0.345260525,13346.92496,1334.692496,1334.692496,0.01,20.22351,20.22351,20.22351,7621,0,0,0,10,1900,-1900,9000,0,266.9384992,,,,,,,0
1/27/2017 13:00,1,0.243966706,12870.84753,1287.084753,1287.084753,0.01,15.11101,15.11101,15.11101,7118,0,0,0,10,1900,-1900,9000,0,257.4169506,,,,,,,0
1/27/2017 14:00,1,0.788708164,13399.02239,1339.902239,1339.902239,0.01,14.44332,14.44332,14.44332,7289,0,0,0,10,1900,-1900,9000,0,267.9804478,,,,,,,0
1/27/2017 15:00,0.867015,0.816714463,12668.38001,1266.838001,1266.838001,0.01,18.95624,18.95624,18.95624,7391,0,0,0,10,1900,-1900,9000,0,253.3676002,,,,,,,0
1/27/2017 16:00,0.1783145,0.154241362,11721.31366,1172.131366,1172.131366,0.01,28.80588,28.80588,28.80588,7602,0,0,0,10,1900,-1900,9000,0,234.4262732,,,,,,,0
1/27/2017 17:00,0.332275,0.020477523,12088.16373,1208.816373,1208.816373,0.01,37.78072,37.78072,37.78072,7543,0,0,0,10,1900,-1900,9000,0,241.7632746,,,,,,,0
1/27/2017 18:00,0,0,11411.32176,1141.132176,1141.132176,0.01,50.66475,50.66475,50.66475,7651,0,0,0,0,1900,-1900,9000,0,228.2264352,,,,,,,0
1/27/2017 19:00,0,0,9241.758558,924.1758558,924.1758558,0.01,53.77208,53.77208,53.77208,8230,0,0,0,0,1900,-1900,9000,0,184.8351712,,,,,,,0
1/27/2017 20:00,0,0,8549.361338,854.9361338,854.9361338,0.01,48.59756,48.59756,48.59756,8139,0,0,0,0,1900,-1900,9000,0,170.9872268,,,,,,,0
1/27/2017 21:00,0,0,6818.850608,681.8850608,681.8850608,0.01,45.05804,45.05804,45.05804,7743,0,0,0,0,1900,-1900,9000,0,136.3770122,,,,,,,0
1/27/2017 22:00,0,0,6367.528627,636.7528627,636.7528627,0.01,39.8559,39.8559,39.8559,7459,0,0,0,0,1900,-1900,9000,0,127.3505725,,,,,,,0
1/27/2017 23:00,0,0,3493.569062,349.3569062,349.3569062,0.01,36.83246,36.83246,36.83246,7267,0,0,0,0,1900,-1900,9000,0,69.87138124,,,,,,,0
1/28/2017 0:00,0,0,2999.921472,299.9921472,299.9921472,0.01,33.64896,33.64896,33.64896,6182,0,0,0,0,1900,-1900,9000,0,59.99842944,,,,,,,0
1/28/2017 1:00,0,0,2379.292231,237.9292231,237.9292231,0.01,33.50455,33.50455,33.50455,5869,0,0,0,0,1900,-1900,9000,0,47.58584462,,,,,,,0
1/28/2017 2:00,0,0,2379.29223,237.929223,237.929223,0.01,31.75336,31.75336,31.75336,5497,0,0,0,0,1900,-1900,9000,0,47.5858446,,,,,,,0
1/28/2017 3:00,0,0,2379.292228,237.9292228,237.9292228,0.01,31.64201,31.64201,31.64201,5497,0,0,0,0,1900,-1900,9000,0,47.58584456,,,,,,,0
1/28/2017 4:00,0,0,2379.292228,237.9292228,237.9292228,0.01,31.62886,31.62886,31.62886,5497,0,0,0,0,1900,-1900,9000,0,47.58584456,,,,,,,0
1/28/2017 5:00,0,0,2501.514207,250.1514207,250.1514207,0.01,32.33866,32.33866,32.33866,5497,0,0,0,0,1900,-1900,9000,0,50.03028414,,,,,,,0
1/28/2017 6:00,0,0,2745.973044,274.5973044,274.5973044,0.01,34.12644,34.12644,34.12644,5661,0,0,0,0,1900,-1900,9000,0,54.91946088,,,,,,,0
1/28/2017 7:00,0,0,7113.206846,711.3206846,711.3206846,0.01,36.59243,36.59243,36.59243,6347,0,0,0,0,1900,-1900,9000,0,142.2641369,,,,,,,0
1/28/2017 8:00,0.102949,0.02840231,4093.39582,409.339582,409.339582,0.01,37.45555,37.45555,37.45555,7418,0,0,0,10,1900,-1900,9000,0,81.8679164,,,,,,,0
1/28/2017 9:00,0.459915,0.382657307,6498.637881,649.8637881,649.8637881,0.01,31.24523,31.24523,31.24523,7314,0,0,0,10,1900,-1900,9000,0,129.9727576,,,,,,,0
1/28/2017 10:00,0.76258,0.569734132,6131.535516,613.1535516,613.1535516,0.01,20.35099,20.35099,20.35099,7256,0,0,0,10,1900,-1900,9000,0,122.6307103,,,,,,,0
1/28/2017 11:00,0.971035,0.278945584,5642.24484,564.224484,564.224484,0.01,12.84885,12.84885,12.84885,6984,0,0,0,10,1900,-1900,9000,0,112.8448968,,,,,,,0
1/28/2017 12:00,1,0.420224225,5641.385592,564.1385592,564.1385592,0.01,9.6094,9.6094,9.6094,7272,0,0,0,10,1900,-1900,9000,0,112.8277118,,,,,,,0
1/28/2017 13:00,1,0.453282851,5641.047572,564.1047572,564.1047572,0.01,6.02604,6.02604,6.02604,6989,0,0,0,10,1900,-1900,9000,0,112.8209514,,,,,,,0
1/28/2017 14:00,1,0.730861676,5641.357443,564.1357443,564.1357443,0.01,6.81561,6.81561,6.81561,7528,0,0,0,10,1900,-1900,9000,0,112.8271489,,,,,,,0
1/28/2017 15:00,0.90145,0.001868166,3150.880098,315.0880098,315.0880098,0.01,11.37927,11.37927,11.37927,6894,0,0,0,10,1900,-1900,9000,0,63.01760196,,,,,,,0
1/28/2017 16:00,0.66674,0.458925993,3151.147393,315.1147393,315.1147393,0.01,26.18052,26.18052,26.18052,7613,0,0,0,10,1900,-1900,9000,0,63.02294786,,,,,,,0
1/28/2017 17:00,0.3442615,0.169818527,3640.843293,364.0843293,364.0843293,0.01,36.08107,36.08107,36.08107,6963,0,0,0,10,1900,-1900,9000,0,72.81686586,,,,,,,0
1/28/2017 18:00,0,0,3774.121223,377.4121223,377.4121223,0.01,49.53163,49.53163,49.53163,6797,0,0,0,0,1900,-1900,9000,0,75.48242446,,,,,,,0
1/28/2017 19:00,0,0,3479.299952,347.9299952,347.9299952,0.01,53.48668,53.48668,53.48668,7561,0,0,0,0,1900,-1900,9000,0,69.58599904,,,,,,,0
1/28/2017 20:00,0,0,3234.856001,323.4856001,323.4856001,0.01,47.34252,47.34252,47.34252,7441,0,0,0,0,1900,-1900,9000,0,64.69712002,,,,,,,0
1/28/2017 21:00,0,0,3234.855996,323.4855996,323.4855996,0.01,44.52824,44.52824,44.52824,7810,0,0,0,0,1900,-1900,9000,0,64.69711992,,,,,,,0
1/28/2017 22:00,0,0,2990.421966,299.0421966,299.0421966,0.01,39.47773,39.47773,39.47773,7126,0,0,0,0,1900,-1900,9000,0,59.80843932,,,,,,,0
1/28/2017 23:00,0,0,3156.253233,315.6253233,315.6253233,0.01,36.7688,36.7688,36.7688,6513,0,0,0,0,1900,-1900,9000,0,63.12506466,,,,,,,0
1/29/2017 0:00,0,0,2817.71277,281.771277,281.771277,0.01,31.74783,31.74783,31.74783,6093,0,0,0,0,1900,-1900,9000,0,56.3542554,,,,,,,0
1/29/2017 1:00,0,0,2763.377445,276.3377445,276.3377445,0.01,31.38336,31.38336,31.38336,5642,0,0,0,0,1900,-1900,9000,0,55.2675489,,,,,,,0
1/29/2017 2:00,0,0,2684.454462,268.4454462,268.4454462,0.01,30.13204,30.13204,30.13204,5168,0,0,0,0,1900,-1900,9000,0,53.68908924,,,,,,,0
1/29/2017 3:00,0,0,2750.489164,275.0489164,275.0489164,0.01,30.02591,30.02591,30.02591,5168,0,0,0,0,1900,-1900,9000,0,55.00978328,,,,,,,0
1/29/2017 4:00,0,0,2675.317816,267.5317816,267.5317816,0.01,29.17397,29.17397,29.17397,5168,0,0,0,0,1900,-1900,9000,0,53.50635632,,,,,,,0
1/29/2017 5:00,0,0,2820.583563,282.0583563,282.0583563,0.01,30.14792,30.14792,30.14792,5168,0,0,0,0,1900,-1900,9000,0,56.41167126,,,,,,,0
1/29/2017 6:00,0,0,3009.444755,300.9444755,300.9444755,0.01,31.36459,31.36459,31.36459,5742,0,0,0,0,1900,-1900,9000,0,60.1888951,,,,,,,0
1/29/2017 7:00,0,0,3539.861397,353.9861397,353.9861397,0.01,34.68751,34.68751,34.68751,6467,0,0,0,0,1900,-1900,9000,0,70.79722794,,,,,,,0
1/29/2017 8:00,0.103798,0.088771147,3311.812854,331.1812854,331.1812854,0.01,34.88067,34.88067,34.88067,6724,0,0,0,10,1900,-1900,9000,0,66.23625708,,,,,,,0
