Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Heating Load (BTU/hr),Site Cooling Load (BTU/hr),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
12/20/17 4:00,0,2877.698982,40,57.55397964,86.33096946,0,0.01,29.14331,29.14331,29.14331,5535,0,0,0,0,1900,-1900,9000,0,57.55397964,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 5:00,0,2999.920961,40,59.99841922,89.99762883,0,0.01,30.00038,30.00038,30.00038,5467,0,0,0,0,1900,-1900,9000,0,59.99841922,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 6:00,0,3493.583122,40,69.87166244,104.8074937,0,0.01,35.59491,35.59491,35.59491,5469,0,0,0,0,1900,-1900,9000,0,69.87166244,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 7:00,0,7090.772941,40,141.8154588,212.7231882,0,0.01,52.68342,52.68342,52.68342,6075,0,0,0,0,1900,-1900,9000,0,141.8154588,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 8:00,0.1056395,5175.546925,40,103.5109385,155.2664078,0,0.01,52.23359,52.23359,52.23359,6520,0,0,0,10,1900,-1900,9000,0,103.5109385,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 9:00,0.442436,10485.03216,40,209.7006432,314.5509648,0,0.01,44.57823,44.57823,44.57823,6918,0,0,0,10,1900,-1900,9000,0,209.7006432,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 10:00,0.1983335,10117.72472,40,202.3544944,303.5317416,0,0.01,41.93017,41.93017,41.93017,7382,0,0,0,10,1900,-1900,9000,0,202.3544944,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 11:00,0.2097915,9628.282795,40,192.5656559,288.8484839,0,0.01,37.28122,37.28122,37.28122,7223,0,0,0,10,1900,-1900,9000,0,192.5656559,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 12:00,0.181584,9627.919928,40,192.5583986,288.8375978,0,0.01,35.65792,35.65792,35.65792,7020,0,0,0,10,1900,-1900,9000,0,192.5583986,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 13:00,0.0347967,9129.510046,40,182.5902009,273.8853014,0,0.01,32.56224,32.56224,32.56224,6733,0,0,0,10,1900,-1900,9000,0,182.5902009,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 14:00,0.0271214,11147.67549,40,222.9535098,334.4302647,0,0.01,33.30445,33.30445,33.30445,6702,0,0,0,10,1900,-1900,9000,0,222.9535098,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 15:00,0.0765975,10528.57581,40,210.5715162,315.8572743,0,0.01,33.79942,33.79942,33.79942,6544,0,0,0,10,1900,-1900,9000,0,210.5715162,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 16:00,0.4923945,10545.4566,40,210.909132,316.363698,0,0.01,38.575,38.575,38.575,6202,0,0,0,10,1900,-1900,9000,0,210.909132,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 17:00,0.169768,11384.21108,40,227.6842216,341.5263324,0,0.01,48.53,48.53,48.53,6553,0,0,0,10,1900,-1900,9000,0,227.6842216,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 18:00,0,10577.23437,40,211.5446874,317.3170311,0,0.01,72.94752,72.94752,72.94752,7527,0,0,0,0,1900,-1900,9000,0,211.5446874,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 19:00,0,8765.82185,40,175.316437,262.9746555,0,0.01,71.62954,71.62954,71.62954,8173,0,0,0,0,1900,-1900,9000,0,175.316437,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 20:00,0,8397.773147,40,167.9554629,251.9331944,0,0.01,65.17725,65.17725,65.17725,8268,0,0,0,0,1900,-1900,9000,0,167.9554629,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 21:00,0,6803.887597,40,136.0777519,204.1166279,0,0.01,58.43861,58.43861,58.43861,7450,0,0,0,0,1900,-1900,9000,0,136.0777519,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 22:00,0,6542.914783,40,130.8582957,196.2874435,0,0.01,44.98496,44.98496,44.98496,7304,0,0,0,0,1900,-1900,9000,0,130.8582957,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/20/17 23:00,0,3493.568554,40,69.87137108,104.8070566,0,0.01,44.26054,44.26054,44.26054,6755,0,0,0,0,1900,-1900,9000,0,69.87137108,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 0:00,0,2999.920961,40,59.99841922,89.99762883,0,0.01,33.98087,33.98087,33.98087,6217,0,0,0,0,1900,-1900,9000,0,59.99841922,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 1:00,0,2877.699003,40,57.55398006,86.33097009,0,0.01,34.51202,34.51202,34.51202,5560,0,0,0,0,1900,-1900,9000,0,57.55398006,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 2:00,0,2877.699002,40,57.55398004,86.33097006,0,0.01,33.97385,33.97385,33.97385,4940,0,0,0,0,1900,-1900,9000,0,57.55398004,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 3:00,0,2877.699002,40,57.55398004,86.33097006,0,0.01,33.02254,33.02254,33.02254,4722,0,0,0,0,1900,-1900,9000,0,57.55398004,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 4:00,0,2877.699003,40,57.55398006,86.33097009,0,0.01,33.81,33.81,33.81,4597,0,0,0,0,1900,-1900,9000,0,57.55398006,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 5:00,0,2999.920982,40,59.99841964,89.99762946,0,0.01,34.79633,34.79633,34.79633,4490,0,0,0,0,1900,-1900,9000,0,59.99841964,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 6:00,0,3493.583155,40,69.8716631,104.8074947,0,0.01,43.27902,43.27902,43.27902,4490,0,0,0,0,1900,-1900,9000,0,69.8716631,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 7:00,0,7432.067694,40,148.6413539,222.9620308,0,0.01,60.06187,60.06187,60.06187,4745,0,0,0,0,1900,-1900,9000,0,148.6413539,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 8:00,0.039256,7812.759257,40,156.2551851,234.3827777,0,0.01,59.13714,59.13714,59.13714,5019,0,0,0,10,1900,-1900,9000,0,156.2551851,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 9:00,0.243813,13065.29843,40,261.3059686,391.9589529,0,0.01,45.4331,45.4331,45.4331,5351,0,0,0,10,1900,-1900,9000,0,261.3059686,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 10:00,0.4029925,13340.88084,40,266.8176168,400.2264252,0,0.01,43.00037,43.00037,43.00037,5731,0,0,0,10,1900,-1900,9000,0,266.8176168,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 11:00,0.242917,12407.01785,40,248.140357,372.2105355,0,0.01,43.27644,43.27644,43.27644,5945,0,0,0,10,1900,-1900,9000,0,248.140357,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 12:00,0.3593695,12072.76027,40,241.4552054,362.1828081,0,0.01,37.37682,37.37682,37.37682,6053,0,0,0,10,1900,-1900,9000,0,241.4552054,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 13:00,0.3752795,12463.88291,40,249.2776582,373.9164873,0,0.01,36.26542,36.26542,36.26542,5704,0,0,0,10,1900,-1900,9000,0,249.2776582,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 14:00,0.3220575,13901.32023,40,278.0264046,417.0396069,0,0.01,34.92158,34.92158,34.92158,5359,0,0,0,10,1900,-1900,9000,0,278.0264046,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 15:00,0.3665555,13960.1646,40,279.203292,418.804938,0,0.01,35.50003,35.50003,35.50003,5213,0,0,0,10,1900,-1900,9000,0,279.203292,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 16:00,0.3510365,13858.84283,40,277.1768566,415.7652849,0,0.01,39.44626,39.44626,39.44626,5292,0,0,0,10,1900,-1900,9000,0,277.1768566,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 17:00,0.1166525,14255.7525,40,285.11505,427.672575,0,0.01,51.6534,51.6534,51.6534,5619,0,0,0,10,1900,-1900,9000,0,285.11505,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 18:00,0,12514.35957,40,250.2871914,375.4307871,0,0.01,73.32688,73.32688,73.32688,6678,0,0,0,0,1900,-1900,9000,0,250.2871914,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 19:00,0,9936.333986,40,198.7266797,298.0900196,0,0.01,77.54527,77.54527,77.54527,7381,0,0,0,0,1900,-1900,9000,0,198.7266797,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 20:00,0,9035.765716,40,180.7153143,271.0729715,0,0.01,72.92517,72.92517,72.92517,7573,0,0,0,0,1900,-1900,9000,0,180.7153143,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 21:00,0,7433.130072,40,148.6626014,222.9939022,0,0.01,66.962,66.962,66.962,7366,0,0,0,0,1900,-1900,9000,0,148.6626014,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 22:00,0,6833.506107,40,136.6701221,205.0051832,0,0.01,63.58273,63.58273,63.58273,7255,0,0,0,0,1900,-1900,9000,0,136.6701221,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/21/17 23:00,0,3493.568572,40,69.87137144,104.8070572,0,0.01,49.61091,49.61091,49.61091,6750,0,0,0,0,1900,-1900,9000,0,69.87137144,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 0:00,0,2999.92098,40,59.9984196,89.9976294,0,0.01,43.318,43.318,43.318,5979,0,0,0,0,1900,-1900,9000,0,59.9984196,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 1:00,0,2877.699023,40,57.55398046,86.33097069,0,0.01,35.95222,35.95222,35.95222,5179,0,0,0,0,1900,-1900,9000,0,57.55398046,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 2:00,0,2877.699024,40,57.55398048,86.33097072,0,0.01,34.72859,34.72859,34.72859,4610,0,0,0,0,1900,-1900,9000,0,57.55398048,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 3:00,0,2877.699025,40,57.5539805,86.33097075,0,0.01,32.78671,32.78671,32.78671,4357,0,0,0,0,1900,-1900,9000,0,57.5539805,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 4:00,0,2877.699025,40,57.5539805,86.33097075,0,0.01,33.04895,33.04895,33.04895,4215,0,0,0,0,1900,-1900,9000,0,57.5539805,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 5:00,0,2999.921003,40,59.99842006,89.99763009,0,0.01,35.53652,35.53652,35.53652,4198,0,0,0,0,1900,-1900,9000,0,59.99842006,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 6:00,0,3493.583188,40,69.87166376,104.8074956,0,0.01,41.7731,41.7731,41.7731,4519,0,0,0,0,1900,-1900,9000,0,69.87166376,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 7:00,0,7022.554816,40,140.4510963,210.6766445,0,0.01,62.66857,62.66857,62.66857,5414,0,0,0,0,1900,-1900,9000,0,140.4510963,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 8:00,0.0263111,5176.026447,40,103.5205289,155.2807934,0,0.01,73.46,73.46,73.46,6411,0,0,0,10,1900,-1900,9000,0,103.5205289,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 9:00,0.319016,10485.55592,40,209.7111184,314.5666776,0,0.01,50.77039,50.77039,50.77039,6763,0,0,0,10,1900,-1900,9000,0,209.7111184,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 10:00,0.63614,10117.42637,40,202.3485274,303.5227911,0,0.01,43.2855,43.2855,43.2855,7133,0,0,0,10,1900,-1900,9000,0,202.3485274,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 11:00,0.79478,9627.700167,40,192.5540033,288.831005,0,0.01,39.88255,39.88255,39.88255,7340,0,0,0,10,1900,-1900,9000,0,192.5540033,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 12:00,0.824915,10601.98295,40,212.039659,318.0594885,0,0.01,37.8001,37.8001,37.8001,7502,0,0,0,10,1900,-1900,9000,0,212.039659,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 13:00,0.83856,9886.590646,40,197.7318129,296.5977194,0,0.01,35.33977,35.33977,35.33977,7476,0,0,0,10,1900,-1900,9000,0,197.7318129,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 14:00,0.75146,10373.98412,40,207.4796824,311.2195236,0,0.01,34.86874,34.86874,34.86874,7763,0,0,0,10,1900,-1900,9000,0,207.4796824,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 15:00,0.567015,10411.69386,40,208.2338772,312.3508158,0,0.01,36.62724,36.62724,36.62724,7665,0,0,0,10,1900,-1900,9000,0,208.2338772,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 16:00,0.17165,10377.4723,40,207.549446,311.324169,0,0.01,39.95567,39.95567,39.95567,7917,0,0,0,10,1900,-1900,9000,0,207.549446,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 17:00,0.02935985,11147.04367,40,222.9408734,334.4113101,0,0.01,63.50766,63.50766,63.50766,7836,0,0,0,10,1900,-1900,9000,0,222.9408734,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 18:00,0,9721.653431,40,194.4330686,291.6496029,0,0.01,75.14171,75.14171,75.14171,8135,0,0,0,0,1900,-1900,9000,0,194.4330686,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 19:00,0,7507.898274,40,150.1579655,225.2369482,0,0.01,75.13946,75.13946,75.13946,8822,0,0,0,0,1900,-1900,9000,0,150.1579655,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 20:00,0,7263.911509,40,145.2782302,217.9173453,0,0.01,68.39995,68.39995,68.39995,8910,0,0,0,0,1900,-1900,9000,0,145.2782302,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 21:00,0,5769.442737,40,115.3888547,173.0832821,0,0.01,67.23936,67.23936,67.23936,8900,0,0,0,0,1900,-1900,9000,0,115.3888547,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 22:00,0,5525.185781,40,110.5037156,165.7555734,0,0.01,61.67051,61.67051,61.67051,8657,0,0,0,0,1900,-1900,9000,0,110.5037156,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/22/17 23:00,0,3493.568594,40,69.87137188,104.8070578,0,0.01,53.0016,53.0016,53.0016,8264,0,0,0,0,1900,-1900,9000,0,69.87137188,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 0:00,0,2999.921003,40,59.99842006,89.99763009,0,0.01,46.30053,46.30053,46.30053,7254,0,0,0,0,1900,-1900,9000,0,59.99842006,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 1:00,0,2379.291775,40,47.5858355,71.37875325,0,0.01,35.8405,35.8405,35.8405,6522,0,0,0,0,1900,-1900,9000,0,47.5858355,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 2:00,0,2379.291773,40,47.58583546,71.37875319,0,0.01,34.00092,34.00092,34.00092,5935,0,0,0,0,1900,-1900,9000,0,47.58583546,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 3:00,0,2379.291772,40,47.58583544,71.37875316,0,0.01,32.3428,32.3428,32.3428,5464,0,0,0,0,1900,-1900,9000,0,47.58583544,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 4:00,0,2590.880304,40,51.81760608,77.72640912,0,0.01,32.47878,32.47878,32.47878,5257,0,0,0,0,1900,-1900,9000,0,51.81760608,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 5:00,0,2856.166492,40,57.12332984,85.68499476,0,0.01,33.32658,33.32658,33.32658,5329,0,0,0,0,1900,-1900,9000,0,57.12332984,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 6:00,0,3031.371378,40,60.62742756,90.94114134,0,0.01,36.51799,36.51799,36.51799,5875,0,0,0,0,1900,-1900,9000,0,60.62742756,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 7:00,0,7030.789533,40,140.6157907,210.923686,0,0.01,40.20862,40.20862,40.20862,6524,0,0,0,0,1900,-1900,9000,0,140.6157907,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 8:00,0.094073,4180.043166,40,83.60086332,125.401295,0,0.01,39.87414,39.87414,39.87414,7607,0,0,0,10,1900,-1900,9000,0,83.60086332,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 9:00,0.4344245,6498.414122,40,129.9682824,194.9524237,0,0.01,33.95966,33.95966,33.95966,8179,0,0,0,10,1900,-1900,9000,0,129.9682824,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 10:00,0.708885,6609.974298,40,132.199486,198.2992289,0,0.01,31.88998,31.88998,31.88998,7963,0,0,0,10,1900,-1900,9000,0,132.199486,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 11:00,0.890475,6690.508524,40,133.8101705,200.7152557,0,0.01,26.72568,26.72568,26.72568,7543,0,0,0,10,1900,-1900,9000,0,133.8101705,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 12:00,0.9845,6470.530235,40,129.4106047,194.1159071,0,0.01,25.6295,25.6295,25.6295,7633,0,0,0,10,1900,-1900,9000,0,129.4106047,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 13:00,0.99599,6936.925177,40,138.7385035,208.1077553,0,0.01,22.45833,22.45833,22.45833,7129,0,0,0,10,1900,-1900,9000,0,138.7385035,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 14:00,0.921105,7500.113014,40,150.0022603,225.0033904,0,0.01,22.17115,22.17115,22.17115,7119,0,0,0,10,1900,-1900,9000,0,150.0022603,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 15:00,0.76234,5258.182857,40,105.1636571,157.7454857,0,0.01,26.30573,26.30573,26.30573,7215,0,0,0,10,1900,-1900,9000,0,105.1636571,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 16:00,0.507775,5443.002644,40,108.8600529,163.2900793,0,0.01,32.75336,32.75336,32.75336,7024,0,0,0,10,1900,-1900,9000,0,108.8600529,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 17:00,0.18383,6153.105606,40,123.0621121,184.5931682,0,0.01,39.22267,39.22267,39.22267,7032,0,0,0,10,1900,-1900,9000,0,123.0621121,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 18:00,0,5630.695949,40,112.613919,168.9208785,0,0.01,60.11474,60.11474,60.11474,7703,0,0,0,0,1900,-1900,9000,0,112.613919,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 19:00,0,3479.299318,40,69.58598636,104.3789795,0,0.01,66.98858,66.98858,66.98858,8913,0,0,0,0,1900,-1900,9000,0,69.58598636,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 20:00,0,3234.855356,40,64.69710712,97.04566068,0,0.01,62.45028,62.45028,62.45028,9035,0,0,0,0,1900,-1900,9000,0,64.69710712,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 21:00,0,3234.855364,40,64.69710728,97.04566092,0,0.01,60.29076,60.29076,60.29076,9120,0,0,0,0,1900,-1900,9000,0,64.69710728,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 22:00,0,2990.421142,40,59.80842284,89.71263426,0,0.01,54.46482,54.46482,54.46482,9100,0,0,0,0,1900,-1900,9000,0,59.80842284,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/23/17 23:00,0,2745.957707,40,54.91915414,82.37873121,0,0.01,41.67007,41.67007,41.67007,8502,0,0,0,0,1900,-1900,9000,0,54.91915414,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 0:00,0,2501.51375,40,50.030275,75.0454125,0,0.01,36.3022,36.3022,36.3022,7860,0,0,0,0,1900,-1900,9000,0,50.030275,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 1:00,0,2379.28692,40,47.5857384,71.3786076,0,0.01,34.67429,34.67429,34.67429,7110,0,0,0,0,1900,-1900,9000,0,47.5857384,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 2:00,0,2379.28692,40,47.5857384,71.3786076,0,0.01,32.93017,32.93017,32.93017,6498,0,0,0,0,1900,-1900,9000,0,47.5857384,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 3:00,0,2379.28692,40,47.5857384,71.3786076,0,0.01,30.66012,30.66012,30.66012,6206,0,0,0,0,1900,-1900,9000,0,47.5857384,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 4:00,0,2720.215738,40,54.40431476,81.60647214,0,0.01,29.62818,29.62818,29.62818,6145,0,0,0,0,1900,-1900,9000,0,54.40431476,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 5:00,0,2800.525213,40,56.01050426,84.01575639,0,0.01,30.47044,30.47044,30.47044,6221,0,0,0,0,1900,-1900,9000,0,56.01050426,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 6:00,0,3117.390504,40,62.34781008,93.52171512,0,0.01,33.99739,33.99739,33.99739,6400,0,0,0,0,1900,-1900,9000,0,62.34781008,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 7:00,0,3530.14986,40,70.6029972,105.9044958,0,0.01,35.71818,35.71818,35.71818,7369,0,0,0,0,1900,-1900,9000,0,70.6029972,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 8:00,0.094337,3507.32704,40,70.1465408,105.2198112,0,0.01,34.14399,34.14399,34.14399,8435,0,0,0,10,1900,-1900,9000,0,70.1465408,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 9:00,0.4268115,3261.441636,40,65.22883272,97.84324908,0,0.01,35.6679,35.6679,35.6679,8361,0,0,0,10,1900,-1900,9000,0,65.22883272,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 10:00,0.67722,2992.800765,40,59.8560153,89.78402295,0,0.01,32.05245,32.05245,32.05245,8311,0,0,0,10,1900,-1900,9000,0,59.8560153,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 11:00,0.854585,2437.49063,40,48.7498126,73.1247189,0,0.01,29.1063,29.1063,29.1063,7947,0,0,0,10,1900,-1900,9000,0,48.7498126,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 12:00,0.9442,3107.445086,40,62.14890172,93.22335258,0,0.01,28.60323,28.60323,28.60323,7753,0,0,0,10,1900,-1900,9000,0,62.14890172,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 13:00,0.8102,4468.105175,40,89.3621035,134.0431553,0,0.01,28.01726,28.01726,28.01726,7341,0,0,0,10,1900,-1900,9000,0,89.3621035,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 14:00,0.77553,5192.552994,40,103.8510599,155.7765898,0,0.01,27.56253,27.56253,27.56253,7416,0,0,0,10,1900,-1900,9000,0,103.8510599,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 15:00,0.52428,2736.116722,40,54.72233444,82.08350166,0,0.01,28.42578,28.42578,28.42578,7166,0,0,0,10,1900,-1900,9000,0,54.72233444,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 16:00,0.2262805,2111.110876,40,42.22221752,63.33332628,0,0.01,35.15318,35.15318,35.15318,6742,0,0,0,10,1900,-1900,9000,0,42.22221752,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 17:00,0.0611025,2941.745455,40,58.8349091,88.25236365,0,0.01,44.56359,44.56359,44.56359,6848,0,0,0,10,1900,-1900,9000,0,58.8349091,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 18:00,0,3944.031407,40,78.88062814,118.3209422,0,0.01,61.68224,61.68224,61.68224,7585,0,0,0,0,1900,-1900,9000,0,78.88062814,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
12/24/17 19:00,0,4078.67311,40,81.5734622,122.3601933,0,0.01,63.57855,63.57855,63.57855,8837,0,0,0,0,1900,-1900,9000,0,81.5734622,0,,,0,0,,100,0,50,0,75,0,150,0,100,0,50,0,,,,
